Country,Region,construction_period_start,construction_period_end,mi_steel,mi_copper,mi_aluminum,mi_unspecified_metal,mi_wood,mi_paper_cardboard,mi_straw,mi_concrete,mi_cement,mi_aggregates,mi_brick,mi_mortar_plaster,mi_mineral_fill,mi_plaster_board_gypsum,mi_Adobe,mi_Asphalt,mi_Bitumen,mi_natural_stone,mi_cement_asbestos,mi_Clay,mi_siding_unspecified,mi_Ceramics,mi_Glass,mi_Plastics,mi_Polystyrene,mi_PVC,mi_Lineoleum,mi_Carpet,mi_Heraklith,mi_Mineral_wool,mi_insulation_unspecified,mi_other_unspecified_material,building_description,no_floors,Occupation,building_type,averaged_data,urban_rural,"Floor area used in original publication [gross, net, unspecified]",Authors,publication_year,publication_title,publication_outlet,DOI,URL,data_entry,conversion,aggregation,comment_primary,comment_secondary,global_region,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,"Notes, population_0",population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
Japan,,1971,1980,6,,2,,81,,,185,,78,,3,,,,,,,,,,52,5,,,,,,,,,32,Traditional wooden house,,residential,SFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2254.76,2262.117425,566.042475,552.414975,364485,105697,,116807,0.719,0.762,13521,20408,,
Japan,,1981,1999,6,,2,,88,,,185,,78,,3,,,,,,,,,,52,5,,,,,,,,,32,Traditional wooden house,,residential,SFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2342.495125,2095.719975,565.3675,693.5525,364485,117648,,126689,0.762,0.786,19954,31980,,
Japan,,2000,2009,7,,2,,88,,,220,,78,,3,,,,,,,,,,52,5,,,,,,,,,32,Traditional wooden house,,residential,SFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2128.63745,2049.542475,681.282475,598.984975,364485,126933,,127654,0.786,0.908,33294,33798,,
Japan,,1974,1980,4,,1,,49,,,312,,46,,27,,,,,,,,,,,2,,,,,,,,,32,2x4 Wooden house,,residential,SFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1975, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2267.4026,2262.117425,570.125,552.414975,364485,110162,,116807,0.757,0.762,15101,20408,,
Japan,,1981,1999,4,,1,,52,,,312,,46,,27,,,,,,,,,,,2,,,,,,,,,32,2x4 Wooden house,,residential,SFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2342.495125,2095.719975,565.3675,693.5525,364485,117648,,126689,0.762,0.786,19954,31980,,
Japan,,2000,2009,4,,1,,52,,,367,,46,,27,,,,,,,,,,,2,,,,,,,,,32,2x4 Wooden house,,residential,SFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2128.63745,2049.542475,681.282475,598.984975,364485,126933,,127654,0.786,0.908,33294,33798,,
Japan,,0,1949,49,,2,,18,,,1256,,181,,22,,,,,,,,,,4,2,,,,,,,,,7.3,RC (reinforced concrete-based) building,,"residential, commercial, public",MFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre 1949, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,,2017.3125,,653.5125,364485,,Pre-1949,81971,,0.534,,2363,,
Japan,,1950,1958,56,,2,,18,,,1717,,198,,22,,,,,,,,,,4,2,,,,,,,,,7.3,RC (reinforced concrete-based) building,,"residential, commercial, public",MFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2026.32495,2061.6001,662.1275,600.902525,364485,83805,,92389,0.534,0.633,2519,4324,,
Japan,,1959,1980,57,,2,,18,,,1717,,198,,22,,,,,,,,,,4,2,,,,,,,,,7.3,RC (reinforced concrete-based) building,,"residential, commercial, public",MFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,1938.385,2262.117425,631.95,552.414975,364485,93297,,116807,0.633,0.762,4652,20408,,
Japan,,1981,2009,59,,2,,18,,,1871,,198,,22,,,,,,,,,,4,2,,,,,,,,,7.3,RC (reinforced concrete-based) building,,"residential, commercial, public",MFH,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2342.495125,2049.542475,565.3675,598.984975,364485,117648,,127654,0.762,0.908,19954,33798,,
Japan,,0,1949,140,,1,,11,,,412,,172,,91,,,,,,,,,,1,1,,,,,,,,,15,S (steel-based) factory,,industrial,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Pre-1949, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre 1949, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,,2017.3125,,653.5125,364485,,Pre-1949,81971,,0.534,,2363,,
Japan,,1950,1958,142,,1,,11,,,462,,189,,91,,,,,,,,,,1,1,,,,,,,,,15,S (steel-based) factory,,industrial,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 1960, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2026.32495,2061.6001,662.1275,600.902525,364485,83805,,92389,0.534,0.633,2519,4324,,
Japan,,1959,1970,142,,1,,11,,,463,,189,,99,,,,,,,,,,1,1,,,,,,,,,15,S (steel-based) factory,,industrial,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1960, Urban pop. in 1970, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,1938.385,2321.267575,631.95,594.342525,364485,93297,,104345,0.633,0.719,4652,12904,,
Japan,,1971,1980,144,,1,,11,,,496,,200,,99,,,,,,,,,,1,1,,,,,,,,,15,S (steel-based) factory,,industrial,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1970, Urban pop. in 1980, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2254.76,2262.117425,566.042475,552.414975,364485,105697,,116807,0.719,0.762,13521,20408,,
Japan,,1981,1999,144,,1,,11,,,496,,200,,106,,,,,,,,,,1,1,,,,,,,,,15,S (steel-based) factory,,industrial,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1980, Urban pop. in 2000, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2342.495125,2095.719975,565.3675,693.5525,364485,117648,,126689,0.762,0.786,19954,31980,,
Japan,,2000,2009,145,,1,,11,,,529,,218,,106,,,,,,,,,,1,1,,,,,,,,,15,S (steel-based) factory,,industrial,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Hashimoto, Seiji",2009,Urban stock over time: spatial material stock analysis using 4d-GIS,Building Research & Information,10.1080/09613210903169394,https://doi.org/10.1080/09613210903169394,Heeren and Fishman,,,,"Heating Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values.  Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 2000, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,2128.63745,2049.542475,681.282475,598.984975,364485,126933,,127654,0.786,0.908,33294,33798,,
Japan,,1945,2010,7,,2,,88,,,221,,78,,3,,,,,,,,,,52,5,,,,,,,,,32,timber construction,,residential,SFH,FALSE,,NULL,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,Heeren and Fishman,,,,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,,127529,0.534,0.908,1776,35477,,
Japan,,1945,2010,139,,0,,8,,,584,,339,,67,,,,,,,,,,2,0,,,,,,,,,25,steel frame - 1 floor,1,NULL,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,Heeren and Fishman,,,,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,,127529,0.534,0.908,1776,35477,,
Japan,,1945,2010,118,,2,,20,,,587,,100,,109,,,,,,,,,,1,3,,,,,,,,,22,steel frame - 2 floors,2,NULL,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,Heeren and Fishman,,,,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,,127529,0.534,0.908,1776,35477,,
Japan,,1945,2010,178,,1,,4,,,416,,214,,143,,,,,,,,,,1,1,,,,,,,,,0,steel frame - 3 floors,3,NULL,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,Heeren and Fishman,,,,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,,127529,0.534,0.908,1776,35477,,
Japan,,1945,2010,97,,2,,0,,,1897,,138,,44,,,,,,,,,,3,1,,,,,,,,,9,Reinforced concrete,,NULL,NULL,FALSE,,NULL,"Tanikawa, Hiroki; Managi, Shunsuke; Lwin, Cherry Myo",2014,Estimates of Lost Material Stock of Buildings and Roads Due to the Great East Japan Earthquake and Tsunami,Journal of Industrial Ecology,10.1111/jiec.12126,https://doi.org/10.1111/jiec.12126,Heeren and Fishman,,,,"Heating Degree Days: HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1950, Urban pop. in 2010, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",East_Asia,Cfa,3969,1899.3225,2139.56495,695.4325,743.169975,364485,76224,,127529,0.534,0.908,1776,35477,,
Luxembourg,Esch-sur-Alzette,0,1949,,,,26.41221374,137.3435115,,,525.6030534,,522.9618321,1410.412214,,,,,,,,,,,,5.282442748,,,,,,,,,13.20610687,SFH,,residential,SFH,FALSE,urban,gross,"Mastrucci, Alessio; Marvuglia, Antonino; Popovici, Emil; Leopold, Ulrich; Benetto, Enrico",2017,Geospatial characterization of building material stocks for the life cycle assessment of end-of-life scenarios at the urban scale,"Resources, Conservation and Recycling",10.1016/j.resconrec.2016.07.003,https://doi.org/10.1016/j.resconrec.2016.07.003,Heeren and Fishman,,,,"Heating Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/.Cooling Degree Days: Data not available for this country in https://www.kapsarc.org/research/projects/global-degree-days-database/. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1949, GDP in 1950, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5505,,,,,2586,,Pre-1949,296,,0.672,,13340,,
